#(
# (  e+ e- --> e nu W
# (
# SET ORDER X Y 2.E+00 DY 2.E+00
 200.00000 392.25776573571596 1.6168200986543362
 300.00000 1144.7719669999957 5.0448032870760653
 400.00000 1981.3455651074020 9.3570165731232684
 500.00000 2798.7536233468944 13.597505276237249
 600.00000 3557.9894971214215 17.458574258497691
 700.00000 4282.2778600842303 17.818889552077486
 800.00000 4953.8999475709534 21.082055757577905
 900.00000 5596.2156090969174 24.355119757888716
 1000.0000 6165.4804071242233 26.690186516280928
 1200.0000 7247.3692629293655 32.780299185509307
 1400.0000 8230.8382276821985 38.684741040533957
 1600.0000 9116.3751922381125 44.413960590926038
 1800.0000 9896.5528349060578 43.200174691327089
 2000.0000 10606.891012074476 47.459933920114036
# JOIN SOLID

